TrainingCenterDatabase,xsi:schemaLocation,xmlns:ns5,xmlns:ns3,xmlns:ns2,xmlns,xmlns:xsi,xmlns:ns4,Activities,Activity,Sport,Id,Lap,StartTime,TotalTimeSeconds,DistanceMeters,MaximumSpeed,Calories,AverageHeartRateBpm,Value,MaximumHeartRateBpm,Value,Intensity,TriggerMethod,Track,Trackpoint,Time,Position,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRateBpm,Value,Extensions,ns3:TPX,ns3:Speed,ns3:RunCadence,ns3:Watts,Extensions,ns3:LX,ns3:AvgSpeed,ns3:AvgRunCadence,ns3:MaxRunCadence,ns3:AvgWatts,ns3:MaxWatts,Creator,xsi:type,Name,UnitId,ProductID,Version,VersionMajor,VersionMinor,BuildMajor,BuildMinor,Author,xsi:type,Name,Build,Version,VersionMajor,VersionMinor,BuildMajor,BuildMinor,LangID,PartNumber
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:00:54.000Z,,43.66234423,-79.38345118,109.1999969,4445.620117,,141,,,3.368000031,86,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:00:55.000Z,,43.66232403,-79.38343601,109,4447.990234,,141,,,3.378000021,86,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:00:56.000Z,,43.66229217,-79.38342026,109,4451.029785,,141,,,3.378000021,86,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:00:57.000Z,,43.66225873,-79.38340534,109,4455.470215,,140,,,3.378000021,86,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:00:58.000Z,,43.66223342,-79.38339201,109,4459.540039,,141,,,3.405999899,86,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:00:59.000Z,,43.66220425,-79.38337332,109,4462.810059,,141,,,3.815999985,86,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:00.000Z,,43.66218145,-79.3833563,108.8000031,4465.299805,,140,,,3.815999985,86,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:01.000Z,,43.66214775,-79.383348,108.5999985,4468.02002,,141,,,3.694999933,86,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:02.000Z,,43.66211976,-79.38334364,108.4000015,4471.200195,,141,,,3.480000019,87,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:03.000Z,,43.66207215,-79.38335127,108.1999969,4475.689941,,140,,,3.395999908,87,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:04.000Z,,43.66203661,-79.38336259,107.8000031,4479.459961,,140,,,3.395999908,87,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:05.000Z,,43.66198674,-79.38337441,107.8000031,4484.069824,,140,,,3.582999945,87,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:06.000Z,,43.6619403,-79.383377,107.8000031,4486.580078,,140,,,3.611000061,87,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:07.000Z,,43.66189504,-79.38337022,107.8000031,4491.069824,,140,,,3.611000061,87,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:08.000Z,,43.66184358,-79.38337047,108,4497.419922,,140,,,3.657999992,87,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:09.000Z,,43.66181332,-79.38336778,108,4501.069824,,140,,,3.657999992,87,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:10.000Z,,43.66176168,-79.38336871,108,4508.109863,,140,,,3.667000055,86,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:11.000Z,,43.6617321,-79.38335697,108.1999969,4511.569824,,140,,,3.667000055,87,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:12.000Z,,43.66169413,-79.38334666,108.1999969,4515.740234,,140,,,3.667000055,87,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:13.000Z,,43.66166035,-79.38333577,108.1999969,4519.799805,,140,,,3.742000103,87,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:14.000Z,,43.66162146,-79.38332219,108,4523.779785,,140,,,3.806999922,87,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:15.000Z,,43.66158583,-79.38330308,108,4528.470215,,140,,,3.854000092,87,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:16.000Z,,43.66155172,-79.38327718,108,4532.660156,,140,,,3.862999916,87,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:17.000Z,,43.66151911,-79.38325798,108,4536.290039,,140,,,4.002999783,87,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:18.000Z,,43.66148558,-79.38323334,107.8000031,4539.629883,,140,,,4.002999783,87,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:19.000Z,,43.66144929,-79.38322554,107.4000015,4545.240234,,141,,,3.96600008,88,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:20.000Z,,43.66141107,-79.38319528,107.1999969,4550.120117,,140,,,3.91899991,88,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:21.000Z,,43.66137737,-79.38317752,107,4554.970215,,140,,,3.91899991,88,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:22.000Z,,43.66135047,-79.38315907,107,4558.990234,,141,,,4.021999836,87,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:23.000Z,,43.66132197,-79.383147,106.8000031,4562.129883,,141,,,4.078000069,87,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:24.000Z,,43.66129724,-79.38313175,106.5999985,4565.02002,,141,,,4.086999893,87,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:25.000Z,,43.66126581,-79.38312328,106.5999985,4568.25,,140,,,4.031000137,87,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:26.000Z,,43.66123807,-79.38310971,106.5999985,4571.919922,,141,,,3.96600008,87,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:27.000Z,,43.66120521,-79.38309973,106.4000015,4575.790039,,141,,,3.937999964,87,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:28.000Z,,43.66118593,-79.38308565,106.4000015,4578.899902,,141,,,3.927999973,87,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:29.000Z,,43.66116104,-79.38307115,106.4000015,4582.189941,,141,,,3.927999973,88,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:30.000Z,,43.66113028,-79.38306285,106.4000015,4585.720215,,140,,,3.900000095,87,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:31.000Z,,43.66109985,-79.38305472,106.4000015,4589.27002,,141,,,3.871999979,87,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:32.000Z,,43.66106465,-79.3830434,106.4000015,4592.720215,,141,,,3.854000092,87,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:33.000Z,,43.66102969,-79.38303418,106.1999969,4596.040039,,140,,,3.825999975,87,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:34.000Z,,43.66099223,-79.38301373,106.1999969,4600.25,,141,,,3.798000097,87,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:35.000Z,,43.66095719,-79.3829999,106,4604.649902,,141,,,3.788000107,87,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:36.000Z,,43.66092341,-79.38298842,106,4608,,140,,,3.825999975,87,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:37.000Z,,43.66088594,-79.38297031,105.8000031,4612.060059,,141,,,3.835000038,87,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:38.000Z,,43.66084672,-79.38294643,105.8000031,4617.350098,,141,,,3.862999916,87,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:39.000Z,,43.66080732,-79.3829284,105.5999985,4622.160156,,141,,,3.862999916,86,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:40.000Z,,43.66077052,-79.3829155,105.4000015,4626.290039,,141,,,4.050000191,86,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:41.000Z,,43.66073691,-79.38290116,105.4000015,4630.370117,,141,,,4.086999893,86,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:42.000Z,,43.66070204,-79.38288826,105.1999969,4634.290039,,141,,,4.086999893,86,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:43.000Z,,43.66066458,-79.38286403,105.1999969,4639.680176,,141,,,4.059000015,86,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:44.000Z,,43.66063767,-79.38284207,105,4643.72998,,141,,,4.059000015,87,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:45.000Z,,43.66060699,-79.38282321,105,4648.27002,,141,,,4.160999775,87,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:46.000Z,,43.66058076,-79.38280771,104.8000031,4651.180176,,142,,,4.18900013,87,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:47.000Z,,43.66055704,-79.38278809,104.8000031,4654.410156,,141,,,4.160999775,87,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:48.000Z,,43.6605303,-79.38277761,104.8000031,4656.890137,,142,,,3.983999968,87,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:49.000Z,,43.66051144,-79.38276169,104.5999985,4659.459961,,142,,,3.881999969,87,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:50.000Z,,43.66048294,-79.38275238,104.5999985,4661.640137,,142,,,3.703999996,87,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:51.000Z,,43.66046182,-79.38273193,104.5999985,4664.620117,,142,,,3.592000008,87,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:52.000Z,,43.66043164,-79.38272079,104.4000015,4667.720215,,141,,,3.461999893,87,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:53.000Z,,43.66041019,-79.38270109,104.4000015,4670.700195,,142,,,3.461999893,88,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:54.000Z,,43.66038144,-79.38268491,104.4000015,4673.200195,,142,,,3.461999893,87,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:55.000Z,,43.66035176,-79.38267016,104.4000015,4676.359863,,142,,,3.434000015,88,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:56.000Z,,43.66031975,-79.38265524,104.1999969,4679.600098,,141,,,3.434000015,87,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:57.000Z,,43.66027842,-79.38264166,104.1999969,4683.910156,,142,,,3.443000078,88,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:58.000Z,,43.66024045,-79.38262984,104,4688.740234,,141,,,3.49000001,87,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:01:59.000Z,,43.66020097,-79.38261777,103.8000031,4693.129883,,141,,,3.75999999,87,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:00.000Z,,43.66016183,-79.38261006,103.8000031,4696.27002,,141,,,4.012000084,87,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:01.000Z,,43.66012235,-79.38259162,103.5999985,4701.189941,,141,,,4.012000084,87,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:02.000Z,,43.66008715,-79.38257335,103.5999985,4704.790039,,142,,,3.927999973,87,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:03.000Z,,43.66004482,-79.3825529,103.5999985,4709.970215,,141,,,3.862999916,87,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:04.000Z,,43.66001196,-79.38253144,103.4000015,4713.930176,,142,,,3.937999964,87,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:05.000Z,,43.65996947,-79.38250579,103.4000015,4719.220215,,142,,,3.947000027,87,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:06.000Z,,43.65994155,-79.38248542,103.4000015,4723.75,,142,,,3.974999905,86,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:07.000Z,,43.65990995,-79.38245743,103.4000015,4729.089844,,142,,,4.031000137,86,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:08.000Z,,43.65988397,-79.38243781,103.4000015,4733.430176,,142,,,4.059000015,87,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:09.000Z,,43.65986587,-79.38242398,103.1999969,4736.180176,,143,,,4.160999775,87,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:10.000Z,,43.65983703,-79.38241694,103,4738,,142,,,4.160999775,87,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:11.000Z,,43.65980987,-79.38240311,103,4741.47998,,142,,,3.451999903,87,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:12.000Z,,43.65977568,-79.38238928,102.8000031,4743.879883,,142,,,3.424000025,87,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:13.000Z,,43.65973486,-79.38237277,102.8000031,4748.859863,,142,,,2.892999887,87,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:14.000Z,,43.65968473,-79.38235718,102.5999985,4754.799805,,143,,,3.424000025,88,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:15.000Z,,43.65964349,-79.38233916,102.5999985,4759.950195,,142,,,4.105999947,88,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:16.000Z,,43.65959739,-79.38232197,102.5999985,4765.790039,,142,,,4.487999916,88,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:17.000Z,,43.65956319,-79.38230379,102.5999985,4770.299805,,142,,,4.721000195,88,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:18.000Z,,43.65952506,-79.38228501,102.5999985,4775.029785,,142,,,4.497000217,88,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:19.000Z,,43.65948935,-79.38227026,102.5999985,4778.830078,,143,,,4.440999985,88,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:20.000Z,,43.65945348,-79.38225416,102.5999985,4783.390137,,143,,,4.320000172,88,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:21.000Z,,43.65941936,-79.38223656,102.5999985,4787.870117,,143,,,4.367000103,88,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:22.000Z,,43.65938826,-79.38221829,102.4000015,4792.120117,,143,,,4.367000103,87,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:23.000Z,,43.65935608,-79.38220563,102.4000015,4795.5,,143,,,4.367000103,87,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:24.000Z,,43.6593275,-79.38218887,102.1999969,4799.160156,,143,,,4.291999817,87,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:25.000Z,,43.6592933,-79.38217688,102,4802.040039,,143,,,3.95600009,87,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:26.000Z,,43.65926078,-79.38216691,102,4805.509766,,143,,,3.947000027,87,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:27.000Z,,43.6592249,-79.3821597,102,4809.27002,,143,,,3.769999981,87,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:28.000Z,,43.65919691,-79.38215367,102,4814,,143,,,3.769999981,87,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:29.000Z,,43.65916556,-79.38214922,102,4816.990234,,143,,,3.844000101,87,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:30.000Z,,43.65914913,-79.38214771,102,4819.100098,,143,,,3.927999973,88,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:31.000Z,,43.65911912,-79.38213799,102,4821.600098,,143,,,3.947000027,88,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:32.000Z,,43.65909498,-79.3821224,102,4824.629883,,143,,,3.927999973,88,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:33.000Z,,43.65907042,-79.38210472,102,4827.910156,,143,,,3.798000097,88,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:34.000Z,,43.65903975,-79.38208292,101.8000031,4830.859863,,143,,,3.694999933,88,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:35.000Z,,43.65901804,-79.38206289,101.8000031,4834.419922,,143,,,3.470999956,88,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:36.000Z,,43.65898618,-79.38204562,101.5999985,4837.830078,,143,,,3.470999956,88,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:37.000Z,,43.65895777,-79.38203372,101.5999985,4841.569824,,143,,,3.461999893,88,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:38.000Z,,43.65892391,-79.38201503,101.5999985,4844.97998,,143,,,3.49000001,88,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:39.000Z,,43.65889457,-79.38199768,101.5999985,4848.97998,,143,,,3.536000013,88,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:40.000Z,,43.65885928,-79.38197672,101.5999985,4852.910156,,143,,,3.582999945,87,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:41.000Z,,43.65883397,-79.38196113,101.5999985,4856.629883,,143,,,3.657999992,87,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:42.000Z,,43.65879793,-79.38194127,101.5999985,4860.759766,,143,,,3.686000109,87,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:43.000Z,,43.65877362,-79.38192836,101.5999985,4863.620117,,143,,,3.703999996,87,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:44.000Z,,43.65874152,-79.38190548,101.5999985,4867.810059,,143,,,3.694999933,87,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:45.000Z,,43.65871,-79.38188821,101.5999985,4871.870117,,143,,,3.686000109,87,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:46.000Z,,43.65867865,-79.38187128,101.5999985,4875.399902,,143,,,3.686000109,87,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:47.000Z,,43.65864613,-79.38185384,101.5999985,4879.080078,,143,,,3.703999996,88,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:48.000Z,,43.65861629,-79.38183733,101.4000015,4882.839844,,143,,,3.703999996,87,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:49.000Z,,43.65858008,-79.38181906,101.4000015,4887.100098,,143,,,3.703999996,87,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:50.000Z,,43.65854999,-79.38180548,101.4000015,4890.649902,,143,,,3.703999996,87,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:51.000Z,,43.65850917,-79.38179341,101.1999969,4894.810059,,143,,,3.72300005,87,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:52.000Z,,43.65847673,-79.38178134,101.1999969,4898.5,,144,,,3.732000113,87,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:53.000Z,,43.65844438,-79.38176734,101,4902.069824,,143,,,3.742000103,87,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:54.000Z,,43.65841404,-79.38175871,101,4905.779785,,143,,,3.742000103,87,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T12:02:55.000Z,,43.65838872,-79.38174756,100.8000031,4908.740234,,143,,,3.732000113,87,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
